104918	[dev] S21: Encounter 1
104919	[dev] S21: After Elevator Crash
104920	Enemies Aplenty
104923	CINEMATIC - 29-1 - 'CHAOS LORD RITUAL'
104924	CINEMATIC - 29-2 - 'TITUS CHARGES AT THE CHAOS LORD'
104929	CINEMATIC - 32-1 - 'ARRIVAL'
104930	CINEMATIC - 32-2 - 'HERESY'
104931	ROLL CREDITS
104960	Campaign
104961	Pick Up Melta Bombs
104965	Campaign
104966	Open
104967	Open
105009	Player takes tram car and catches up with train
105023	Pick up Jump Pack
105027	Ork source destroyed
105032	You Have a Plan
105033	Nine Hours After Planetfall
105035	NEW CAMPAIGN
105036	SELECT DIFFICULTY
105037	EASY
105038	NORMAL
105039	HARD
105040	START CAMPAIGN
105041	ONLINE MENU
105042	PUBLIC GAME
105043	PRIVATE GAME
105044	CUSTOMIZER
105045	EXTRAS
105046	OPTIONS
105047	Lascannon
105048	High-precision heavy weapon that inflicts massive damage at extreme range.
105049	ONLINE
105050	mp_bonus_headshot
105051	mp_bonus_killstreak
105052	GAMEPLAY OPTIONS
105053	VIDEO OPTIONS
105054	AUDIO OPTIONS
105055	EXTRAS
105056	STATISTICS
105057	ACHIEVEMENTS
105058	CREDITS
105059	MY STATS
105060	FRIEND CHASE
105061	LEADERBOARDS
105062	SEARCH FOR GAME
105063	ONLINE LOBBY
105064	CHOOSE GAME TYPE
105065	GAME SETTINGS
105066	Map Name
105067	Game Type
105068	VERSUS
105069	ANNIHILATION (XP)
105070	CO-OP
105071	Combat Knife
105072	No Space Marine leaves home without it.
105073	Plasma Cannon
105074	Heavy weapon firing massive bolts of plasma or slow-moving plasma orbs.
105075	SELECT
105076	BACK
105077	INVITE FRIENDS
105078	Start a new campaign.   This will erase any previous campaign that you've started with this gamer profile.
105079	Airdrop into the midst of an Ork invasion!
105080	Regroup on the battlefield.
105081	Fight through the Ork lines and toward the Planetary Defense Gun.
105082	Take out the Ork-held Planetary Defense Gun
105083	Fight your way aboard an Ork-held train.
105084	Break the Ork assault on the huge Titan Works.
105085	Battle through the Ork-infested sewers.
105086	Purge the Orks from an infested complex.
105087	No auto-saves detected.
105088	NEW CAMPAIGN
105089	Starting a new campaign will erase any previous campaign save data.  Are you sure that you wish to continue?
105090	YES
105091	NO
105094	CONNECTING
105095	Connecting...
105096	KICKED
105097	You have been kicked by the server.
105098	JOIN FAILED
105099	Failed to join the session.
105100	HOST FAILED
105101	Failed to host the session.
105102	SIGN IN CHANGE
105103	A new gamer profile has been signed in. You will now be returned to the title screen.
105104	CONNECTION PROBLEM
105105	Connection to the game has been lost.
105106	WAITING
105107	Waiting for reply...
105108	ACCEPT
105109	CANCEL
105110	CONTINUE
105111	OKAY
105112	NOT ENOUGH CURRENCY
105113	PREVIOUS UPGRADE REQUIRED
105114	ALREADY OWNED
105115	Annihilation
105116	Kill members of the opposing team to win.
105117	[dev] S08: Forge
105118	[dev] S08: Conduit
105119	Space Marine Autosave
105120	Space Marine Save
105121	Space Marine Save %1SLOT%
105122	%1PLAYER% / %2MAXPLAYERS%
105123	Pick up Stalker Bolter
105124	NOT SIGNED IN
105125	You are not currently signed in with a gamer profile.   You will be unable to earn achievements, save game progress or options.  Would you like to sign in now?
105126	DAMAGED SAVE
105127	Your saved game appears to be damaged and cannot be used.
105128	NO STORAGE DEVICE
105129	You do not have a storage device selected.  You will not be able to save or load your progress.   Would you like to select one now?
105130	SELECT DEVICE
105131	CONTINUE WITHOUT SAVING
105132	STORAGE FULL
105133	The current storage device does not have enough space.  Auto-save will be disabled and you will be unable to create more saves.
105134	STORAGE REMOVED
105135	The selected storage device has been removed.  Auto-saving is now disabled.  You must select a storage device to re-enable saving.   Would you like to do so now?
105136	NOT CONNECTED
105137	No Network connection detected.  You need to be signed into Xbox LIVE to access Xbox LIVE game play features.
105138	No Network connection detected.  You must have an active network connection to play online.
105139	RESTRICTED
105140	This gamer profile is unable to play on Xbox LIVE.  Please check your Family Settings or obtain an Xbox LIVE Gold Membership.
105141	You need to be signed in to Xbox LIVE to access Xbox LIVE game play features.
105142	Lift
105143	Lift
105144	Press button to access Forbidden Information
105145	Power Sword
105146	Large sword sheathed in a power field, able to cut through armor and flesh alike.
105147	Thunder Hammer
105148	Two-Handed Thunder Hammer - The fist of the Emperor
105149	Power Sword
105150	Large sword sheathed in a power field, able to cut through armor and flesh alike.
105151	Combat Knife
105152	Power Axe
105153	Plasma Pistol
105154	Thunder Hammer
105155	Thunder Hammer
105156	Lascannon
105157	Plasma Cannon
105158	Lasgun
105159	Chainsword
105160	Chainsword
105161	Hellblade
105162	Bolt Pistol
105163	Plasma Pistol
105164	Autocannon
105165	Heavy Bolter
105166	Bolter
105167	Lasgun
105168	Plasma Gun
105169	Frag Grenade
105170	Armory
105171	Pick up Wargear
105172	Pick up Wargear
105173	Pick up Wargear
105174	#
105175	Pick up Melta Gun
105176	4. Cystern
105177	SIGN IN
105179	The Trenches
105180	[dev] S03: Sidonus Reunion
105181	[dev] S12: After Rok Fall
105182	Iron Halo
105183	Grants a recharging energy shield that prevents direct damage while it is active.
105184	Combat Stimulants
105185	Kickstarts of automatic pain suppressors and medical functionality of the Power Armor, quickly healing the Marine.
105186	Frag Grenades
105187	Timed anti-infantry grenades.
105635	Meet Inquisitor Drogan inside the Titan Works.
105636	Recover the experimental power source before the Orks can loot it.
105637	In the depths of the Forge World, Warboss Grimskull is stalking you.
105638	Fight to the surface and a fateful rendezvous.
105639	Take the battle to the Orks with the help of a jump pack.
105640	Escort the Inquisitor into his research complex.
105641	Face the automated defenses within the complex.
105642	Activate the Inquisitor's weapon before the Orks overwhelm the complex.
105643	Fire the weapon to destroy the Orks.
105644	Push through a tight canyon filled with enemies.
105645	Follow Lt. Mira to the Imperial Guard bastion.
105646	Save the bastion from the Warboss's final assault.
105647	Return to the Titan Works.
105648	Activate the mighty Titan Invictus!
105649	The Chaos Lord's final plan revealed!
105650	Ascend the shattered Orbital Spire.
105651	Face the Chaos Lord in single combat.
105652	In the aftermath, a new danger awaits.
105653	Start
105654	x Adam_City
105655	[dev] S13: Inside HabBlock
105656	Jump Pack
105657	Press B to pick up Missile Launcher
105658	[dev] S06: Train Middle
105659	[dev] S06: Train End
105660	First Reunion
105661	[dev] S08: Cargo Room
105662	4. Bridge Battle
105663	5. Inquisitor Battle
105664	[dev] S13: Before Arena 4
105666	Pick up Vengeance Launcher
105667	Pick up Plasma Gun
105668	Pick up Bolter
105669	Pick up Bolt Pistol
105670	Pick up Chainsword
105671	Pick up Power Axe
105672	Pick up Plasma Pistol
105673	Pick up Thunder Hammer
105674	Pick up Melta Gun
105675	Pick up Stalker Bolter
105676	Pick up Storm Bolter
105677	Pick up Autocannon
105678	Pick up Heavy Bolter
105679	Pick up Lascannon
105680	Pick up Missile Launcher
105681	Pick up Plasma Cannon
105682	[dev] S15: Bridge battle
105683	[dev] S15: Inquisitor battle
105684	[dev] S15: Airlock 2
105685	[dev] S15: Final Junction
105686	[dev] S05: Shell Tampering
105687	The Weirdboy
105688	[dev] S11: Waterworks Part 2
105689	On
105690	Off
105691	Resolution
105692	Vertical Sync
105693	Motion Blur
105694	SSAO
105695	Shadows
105696	DEFAULTS
105697	Backing out will discard your changes. Are you sure you wish to continue?
105698	DISCARD CHANGES
105699	Resetting your options to default will discard any changes.  Do you wish to continue?
105701	Death From Above
105703	Kill an enemy with a headshot.
105704	Headshot
105705	Double Kill
105706	Triple Kill
105707	Quad Kill
105708	Mega Kill
105709	Variety
105710	Revive
105711	Biggest Multi-kill
105712	Most Headshots
105713	Most Melee Kills
105714	Most Nob Kills
105715	Most Pick-ups
105716	Most Ranged Kills
105717	Avenger
105718	Death From Below
105719	Grudge
105720	Headshot
105721	Kill an opponent with a headshot.
105722	Killstreak x3
105723	Killstreak x4
105724	Killstreak x5
105725	Killstreak x6
105726	Killstreak x7
105727	Killstreak x8
105728	Killstreak x9
105729	Max Killstreak
105730	Double Kill
105731	Triple Kill
105732	Quad Kill
105733	Mega Kill
105734	Revenge
105735	Savior
105736	Variety
105737	Exotics Master
105738	Explosives Master
105739	Headshot Master
105740	Melee Master
105741	Pistol Master
105742	Rifle Master
105743	Point Capture
105744	Point Uncapture
105745	After the Gun
105746	[dev] S07: Gretchin Pit
105747	[dev] S14: Cistern
105748	[dev] S04: After Bunker
105749	[dev] S04: End of IG Trench
105750	Chainsword
105751	A ferocious close-combat weapon that attacks quickly and accurately.
105752	Chainsword
105753	A ferocious close-combat weapon that attacks quickly and accurately.
105754	Chainsword
105755	A ferocious close-combat weapon that attacks quickly and accurately.
105756	Level 1
105757	Damage Increase
105758	Level 2
105759	Fire delay decrease.
105760	Level 3
105761	Cone increase.
105762	Melta Gun
105763	Rifle firing gouts of molecularly agitated heat, atomizing nearby targets.
105764	Level 1
105765	Damage Increase
105766	Level 2
105767	Fire delay decrease.
105768	Level 3
105769	Cone increase.
105770	Melta Gun
105771	Rifle firing gouts of molecularly agitated heat, atomizing nearby targets.
105772	Thunder Hammer
105773	A massive, slow-swinging hammer, able to crush opponents in a single blow.
105774	Primary Weapon
105775	Secondary Weapon
105776	Train Station
105777	ASSAULT
105778	HEAVY
105779	TACTICAL
105780	Thunder Hammer
105781	A massive, slow-swinging hammer, able to crush opponents in a single blow.
105782	Level 1
105783	Damage Increase
105784	Level 2
105785	Fire delay decrease.
105786	Level 3
105787	Cone increase.
105788	Melta Gun
105789	Rifle firing gouts of molecularly agitated heat, atomizing nearby targets.
105790	Level 1
105791	Damage Increase
105792	Level 2
105793	Fire delay decrease.
105794	Level 3
105795	Cone increase.
105796	Melta Gun
105797	Rifle firing gouts of molecularly agitated heat, atomizing nearby targets.
105798	Remote Detonators
105799	Timed anti-infantry grenades.
105800	Remote Detonators
105801	Explosives linked to a remote activator.
105802	#
105803	"Press button to pick up Grenade Launcher."
105804	Pick up Vengeance Launcher
105806	CUSTOMIZER
105807	SPACE MARINE
105808	CHAOS
105809	Choose and customize Space Marine armor, colors and badges
105810	Choose and customize Chaos Space Marine armor and colors
105813	Capture
105814	Capture
105815	Lift
105816	Lift
105817	Hold button
105818	Capture points on the map and hold them.
105819	Seize Ground
105820	SEIZE GROUND (XP)
105821	Capture control points to win.
105822	CHOOSE PERK
105823	MODIFY LOADOUTS
105824	WEAPONS
105825	Lascannon
105826	High-precision heavy weapon that inflicts massive damage at extreme range.
105827	Lascannon
105828	High-precision heavy weapon that inflicts massive damage at extreme range.
105829	ROTATE
105830	WEAPON PERKS
105831	CLASS PERKS
105832	Bigger Grenade Explosion
105833	Grenade explosions are bigger (disabled)
105834	Seize Ground
105835	Capture control points to win. 
105836	Using the Jump Pack, the Assault Marine is able to strike from above and navigate terrain much easier than the other marines. Once the distance is closed, he brings his savage hand-to-hand attacks to bear.
105837	Easily the most versatile marine, the Tactical Marine your perfect shock troop - accurate fire from range, brutal hand-to-hand, and good mobility.
105838	Using the Jump Pack, the Assault Marine is able to strike from above and navigate terrain much easier than the other marines. Once the distance is closed, he brings his savage hand-to-hand attacks to bear.
105839	The Devastator / Havoc is aptly named. He comes to the battlefield with only the most powerful of ranged weapons and is able to hold a position easily against multiple opponents.
105840	The Devastator / Havoc is aptly named. He comes to the battlefield with only the most powerful of ranged weapons and is able to hold a position easily against multiple opponents.
105841	The Devastator / Havoc is aptly named. He comes to the battlefield with only the most powerful of ranged weapons and is able to hold a position easily against multiple opponents.
105842	Tactical Marine %1%
105843	Devastator / Havoc %1%
105844	Assault / Raptor %1%
105845	MODIFY LOADOUT
105846	SELECT WEAPON
105847	SELECT EQUIPMENT
105848	Weapons
105849	Equipment
105850	Perks
105851	CHANGE APPEARANCE
105852	Stunning Footstomp
105853	The Footstomp now Stuns enemies.
105854	Unbreakable Resolve
105855	Attacks cannot stagger the Marine
105856	Unbreakable Resolve
105857	Attacks cannot stagger the Marine
105858	Kraken Bolts
105859	Bolter deals more damage to enemy Armor and can punch through targets.
105860	Bolter Targeter
105861	Increased accuracy with the Bolter.
105862	Improved Twin-Link
105863	Improved handling when firing a Storm Bolter or Twin Bolter from the hip.
105864	Rapid-Fire Reload
105865	Increased reload speed while using the Storm Bolter or Twin Bolter.
105866	Stalker Optics
105867	Additional Zoom mode for the Stalker Bolter or Daemon Eye Bolter (press [L3]).
105868	Stalker Magazine
105869	The Stalker Bolter and Daemon Eye Bolter have increased ammunition stores.
105870	Plasma Heat Sink
105871	The Plasma Gun generates less heat with each shot.
105872	Plasma Gun - Muzzle Optimization (DISABLED)
105873	Better accuracy and spread for the Plasma Gun. (DISABLED)
105874	Grenade Launcher - More Grenades (DISABLED)
105875	The Graia-pattern Vengeance Launcher carries additional fusion charges.
105876	Grenade Launcher - Enable Full Auto Firing (DISABLED)
105877	The Grenade Launcher is now fully automatic. (DISABLED)
105878	Favor of the Armory
105879	Increases the number of special equipment carried (Frag Grenades, Blind Grenades, Combat Stims).
105880	Master-Crafted Wargear
105881	Increased equipment effectiveness (Frag Grenades, Blind Grenades, or Combat Stims).
105882	Serrated Combat Blade
105883	Increased close-combat damage.
105884	Will to Power (DISABLED)
105885	Improves the cool-down rate on selected Ability. (DISABLED)
105886	Larraman's Blessing
105887	Significantly improved Health regeneration rate.
105888	Heavy Bolter - Improved Rifling (DISABLED)
105889	Scatter reduction, aim rotation speed. (DISABLED)
105890	Heavy Bolter Coolant
105891	Does not generate as much heat. (DISABLED)
105892	Improved Plasma Charge
105893	Each shot generates less heat. (DISABLED)
105894	Plasma Heat Sink
105895	Cool down faster. (DISABLED)
105896	Lascannon Optics
105897	Variable zoom modes. (DISABLED)
105898	Lascannon Capacitors
105899	Faster reload. (DISABLED)
105900	Autocannon - Shot Timing Adjustments (DISABLED)
105901	Faster burst time (DISABLED)
105902	Autocannon - Improved Rifling (DISABLED)
105903	Scatter reduction. (DISABLED)
105904	Improved handling when firing a Storm Bolter or Twin Bolter from the hip.
105905	While not Braced, reduced scatter (DISABLED)
105906	Feel No Pain
105907	Increased resistance to damage from close-combat weapons and explosives.
105908	Strength of Will (DISABLED)
105909	Player is never stunned by any attack or piece of equipment. (DISABLED)
105910	Unbreakable Resolve
105911	Attacks cannot stagger the Marine
105912	Iron Halo / Chaos Icon
105913	Markedly increased armor.
105914	Unbreakable Resolve
105915	Attacks cannot stagger the Marine
105916	Unbreakable Resolve
105917	Attacks cannot stagger the Marine
105918	Bolt Pistol Magazine
105919	The Bolt Pistol holds additional rounds per clip.
105920	Bolt Pistol - Improved Rifling (DISABLED)
105921	Less scatter. (DISABLED)
105922	Plasma Heat Sink
105923	The Plasma Pistol generates less heat with each shot and cools down more quickly.
105924	Plasma Pistol - Modified Charge Time (DISABLED)
105925	Faster charged shot. (DISABLED)
105926	Swordsman's Zeal
105927	Regain some health with every successful strike of the Chainsword.
105928	Thunder Hammer - Supercharged (DISABLED)
105929	Normal strikes with the Thunder Hammer or Daemon Maul cause an area-of-effect blast.
105930	Death From Above
105931	Improved damage when executing a Ground Pound with a Jump Pack.
105932	Impenetrable
105933	Increased resistance to damage from ranged weapons.
105934	Artificer Armor
105935	Greatly reduced delay before Armor begins regenerating.
105936	Flak Jacket (DISABLED)
105937	Explosive damage resistance (DISABLED)
105938	Blast Off
105939	Engine exhaust when jumping away causes damage to enemies.
105940	Unbreakable Resolve
105941	Attacks cannot stagger the Marine
105942	Improved Melta Blast
105943	The Melta Gun blast size is increased.
105944	Temporary Invulnerability (DISABLED)
105945	Gives the players a few seconds of invulnerability from all damage. (DISABLED)
105946	Furious Charge
105947	Charge (%SPRINT% + %ABILITY_CONTEXTMOTION%) causes increased damage.
105948	Critical Shot (DISABLED)
105949	Significantly increases ranged damage for a few seconds. (DISABLED)
105950	Recharge
105951	Improved Armor regeneration rate.
105952	Stunning Footstomp (DISABLED)
105953	The Footstomp now Stuns enemies. (DISABLED)
105954	Rage Aura (DISABLED)
105955	A temporary buff that reduces damage for the user and all nearby teammates. (DISABLED)
105956	Healing Aura (DISABLED)
105957	A temporary buff that improves health and armour for user and all nearby teammates. (DISABLED)
105959	Stunning Ground Pound (DISABLED)
105960	A massive damaging and stunning ground pound. (DISABLED)
105961	[dev] S13: Getting to Valkyrie
105962	Objective Taken
105963	RELOAD
105964	Weapon
105965	VENT
105966	[dev] S12: After attack from above
105967	Chapters
105968	Armor
105969	Armor Colors
105970	Shoulder Badge
105971	Squad Number
105972	Change your colors and badge  to match an established chapter or warband
105973	Change individual pieces of armor
105974	Change the color and pattern of individual pieces of armor
105975	Change your badge
105976	Change your squad number.
105977	Appearance
105978	Armor Sets
105979	Change your armor to a pre-existing set.
105980	Pick up the Stalker Pattern Bolter
105981	Pickup the plasma pistol
105982	Pattern
105983	Change the pattern of this piece of armor
105984	S24: Before Boarding
105985	Boarding the Titan
105986	MODIFY APPEARANCE
105987	EDIT ARMOR
105988	SELECT COLORS
105989	Change your chapter/warband, armor set, or specific armor colors.
105990	Pickup Frag Grenades
105991	#
105992	Pick up Storm Bolter
105994	Campaign Evade
105995	Campaign Evade
105996	Campaign Evade
105997	I - Planetfall
105998	Heavy Bolter
105999	Enormous, belt-fed version of the Bolter with a tremendous rate of fire.
106000	Lascannon
106001	High-precision heavy weapon that inflicts massive damage at extreme range.
106002	Chainsword
106003	A ferocious close-combat weapon that attacks quickly and accurately.
106004	Combat Knife
106005	No Chaos Space Marine leaves home without it.
106006	Level 1
106007	Damage Increase.
106008	Level 2
106009	Bigger Ammo Clip
106010	Level 3
106011	Increase Rate of Fire
106012	Bolt Pistol
106013	Compact pistol firing self-propelled explosive bolts.
106014	Heavy Bolter
106015	Enormous, belt-fed version of the Bolter with a tremendous rate of fire.
106016	asdfasdf
106017	Level 1
106018	More flasks.
106019	Level 2
106020	Damage Increase
106021	Level 3
106022	Alt-Fire Upgrade
106023	Plasma Pistol
106024	Pistol firing plasma projectiles or armor-destroying supercharged blasts.
106025	Level 1
106026	Damage Increase
106027	Level 2
106028	Decrease reload time.
106029	Bolter
106030	Rifle firing self-propelled explosive bolts that tear through enemies.
106031	Level 1
106032	More grenades
106033	Level 2
106034	Damage Increase
106035	Level 3
106036	Decrease reload time.
106037	Vengeance Launcher
106038	Launcher for magnetized fusion charges that can then be detonated at will.
106039	Level 1
106040	Damage Increase
106041	Level 2
106042	Fire delay decrease.
106043	Level 3
106044	Cone increase.
106045	Melta Gun
106046	Rifle firing gouts of molecularly agitated heat, atomizing nearby targets.
106047	Level 1
106048	Reduced Heat
106049	Level 2
106050	Increased Rate of Fire
106051	Level 3
106052	Alt-Fire Upgrade
106053	Plasma Gun
106054	Rifle firing rapid-fire plasma pulses that cut through armor. Prone to overheating.
106055	Level 1
106056	Recoil compensation
106057	Level 2
106058	More clips.
106059	Level 3
106060	Penetrating shots
106061	Daemon Eye Bolter
106062	Bolter bound with daemons who warp space; effective at long range.
106063	Level 1
106064	Accuracy upgrade
106065	Level 2
106066	Ammo increase
106067	Level 3
106068	Damage Increase
106069	Twin Bolter
106070	Dual Bolter rifle sacrificing accuracy for an unparalleled rate of fire.
106071	Thunder Hammer
106072	The Thunder Hammer is a beacon of the Emperor's might. Releasing a its potent energy with each strike, it is capable of crushing all but the mightiest opponents in a single blow.
106073	Daemon Maul
106074	The massive Daemon Maul smashes any enemy caught in its powerful swings.
106075	CAPTURE
106076	DEFEND
106077	New String
106078	SELECT CHAPTER
106079	SELECT SQUAD NUMBER
106080	SELECT BADGE
106081	BASE XP
106082	BONUS XP
106083	CHALLENGE XP
106084	TOTAL XP
106085	BEST CLASS
106086	BEST WEAPON
106087	ENEMY KILLS
106088	PLAYER DEATHS
106089	KILL RATIO
106090	TEAM ASSISTS
106091	BEST KILLSTREAK
106092	HEADSHOTS
106093	NEXT UNLOCK
106094	NEMESIS
106095	SUMMARY SCREEN
106096	SCORE
106097	XP
106098	KILLS
106099	ASSISTS
106100	DEATHS
106101	RATIO
106102	%1XP% / %2XPREQ%
106103	Iron Halo Unlocked
106104	Charge Unlocked
106105	Fury Unlocked
106106	Marksman Mode Unlocked
106107	Supreme Fury Unlocked
106108	Fury Unlocked
106109	Superior Fury Unlocked
106110	Level %1LEVEL% Reached
106111	VIEW GAMER CARD
106112	[dev] S27: Enter the Cargo Bay
106113	Swap %1WARGEARNAME% for %2OTHERWARGEARNAME%
106114	Power Axe
106115	HONORS
106116	BATTLE RECORD
106117	SCOREBOARD
106118	Greenscreen
106119	GreenScreen
106120	A heavy blade sheathed in a power field, able to cleave through armor.
106121	Chain Axe
106122	Fearsome close-combat weapon of ancient design, built to instill fear.
106124	Plasma Cannon
106125	Heavy weapon firing massive bolts of plasma or slow-moving plasma orbs.
106126	!106126
106127	Pick up the Melta Gun
106128	LOADING
106129	Saving content. Please don't turn off your console.
106130	OBJECTIVE
106131	PLAYER
106132	BONUSES
106133	Victory!
106134	Defeat
106135	Match Results
106136	DEFEAT
106137	COPY LOAD OUT
106138	This will duplicate your wargear and perk selections and apply them to the matching template for the other race.  Do you wish to continue?
106139	RANK
106140	LEVEL
106141	SCORE
106142	CAPS
106143	UNCAPS
106144	ORK KILLS
106145	LEADERBOARDS
106146	LOCKED
106147	The character customizer is unavailable until you reach level %1LEVEL%.  Play some Multiplayer games to earn experience and level-up!
106148	Lascannon
106149	XP
106150	XP/MIN.
110010	Victorious
110011	Win %1TARGET% games as a Space Marine
110012	Triumphant
110013	Crusader
110014	For the Emperor!
110015	Win %1TARGET% games as a Space Marine
110016	Win %1TARGET% games as a Space Marine
110017	Win %1TARGET% games as a Space Marine
110018	Strike from Beyond
110019	Kill an enemy after you have died (in any Multiplayer game).
110020	Kill a total of %1TARGET% enemies after you have died (in any Multiplayer game)
110021	Victory over Death
110022	Get killed %1TARGET% times while capturing a point in the Seize Ground
110023	Sacrifice for the Cause
110024	Battle Hardened IV
110025	Battle Hardened V
110026	Fragged
110027	Scarred
110028	No Surrender. No Retreat.
110029	Get killed %1TARGET% times by explosives
110030	Get killed %1TARGET% times by an enemy using melee weapons
110031	Get killed %1TARGET% times during any game mode.
110032	Rescuer
110033	Defender
110034	Guardian
110035	Protector
110036	Savior
110037	Defender of Man
110038	Perform %1TARGET% Savior Kills in any Multiplayer game
110039	Perform %1TARGET% Savior Kills in any Multiplayer game
110040	Perform %1TARGET% Savior Kills in any Multiplayer game
110041	Perform %1TARGET% Savior Kills in any Multiplayer game
110042	Perform %1TARGET% Savior Kills in any Multiplayer game
110043	Perform %1TARGET% Savior Kills in any Multiplayer game
110044	Angel of Death
110045	Implacable
110046	Relentless
110047	Zealous
110048	Unyielding
110049	Determined
110050	Perform %1TARGET% Killstreaks as a Space Marine
110051	Perform %1TARGET% Killstreaks as a Space Marine
110052	Perform %1TARGET% Killstreaks as a Space Marine
110053	Perform %1TARGET% Killstreaks as a Space Marine
110054	Perform %1TARGET% Killstreaks as a Space Marine
110055	Perform %1TARGET% Killstreaks as a Space Marine
110056	Kill %1TARGET% enemies as a Space Marine
110057	Warrior
110058	Hero
110059	And They Shall Know No Fear
110060	Exemplar
110061	Honor Guard
110062	Champion
110063	Kill %1TARGET% enemies as a Space Marine
110064	Kill %1TARGET% enemies as a Space Marine
110065	Kill %1TARGET% enemies as a Space Marine
110066	Kill %1TARGET% enemies as a Space Marine
110067	Kill %1TARGET% enemies as a Space Marine
110068	Purge the Greenskins
110069	Ork eliminator
110070	Ork exterminator
110071	Ork destroyer
110072	Ork slayer
110073	Ork killer
110074	Kill %1TARGET% Orks as a Space Marine in the Co-Op game mode
110075	Kill %1TARGET% Orks as a Space Marine in the Co-Op game mode
110076	Kill %1TARGET% Orks as a Space Marine in the Co-Op game mode
110077	Kill %1TARGET% Orks as a Space Marine in the Co-Op game mode
110078	Kill %1TARGET% Orks as a Space Marine in the Co-Op game mode
110079	Kill %1TARGET% Orks as a Space Marine in the Co-Op game mode
110080	Supportive
110081	Stalwart
110082	Squadmate
110083	Ally
110084	Brother in Arms
110085	Stand With Your Brothers
110086	Perform %1TARGET% Assists in any Multiplayer game
110087	Perform %1TARGET% Assists in any Multiplayer game
110088	Perform %1TARGET% Assists in any Multiplayer game
110089	Perform %1TARGET% Assists in any Multiplayer game
110090	Perform %1TARGET% Assists in any Multiplayer game
110091	Perform %1TARGET% Assists in any Multiplayer game
110092	Unforgiving
110093	Vengeful
110094	Vindictive
110095	Vendetta
110096	Nemesis
110097	No Mercy! No Forgiveness!
110098	Perform %1TARGET% Revenge Kills
110099	Perform %1TARGET% Revenge Kills
110100	Perform %1TARGET% Revenge Kills
110101	Perform %1TARGET% Revenge Kills
110102	Perform %1TARGET% Revenge Kills
110103	Perform %1TARGET% Revenge Kills
110104	Malicious
110105	Sadistic
110106	Cruel
110107	Fiendish
110108	Destroy the Weak!
110109	Perform %1TARGET% Grudge Kills
110110	Perform %1TARGET% Grudge Kills
110111	Perform %1TARGET% Grudge Kills
110112	Perform %1TARGET% Grudge Kills
110113	Perform %1TARGET% Grudge Kills
110114	Perform %1TARGET% Grudge Kills
110115	Fiendish
110116	Vicious
110117	Destroy the Weak!
110118	Cultist
110119	Heretic
110120	Disciple
110121	Aspirant
110122	Champion of Chaos
110123	Kill the Loyalists!
110124	Kill %1TARGET% enemies as Chaos
110125	Kill %1TARGET% enemies as Chaos
110126	Kill %1TARGET% enemies as Chaos
110127	Kill %1TARGET% enemies as Chaos
110128	Kill %1TARGET% enemies as Chaos
110129	Kill %1TARGET% enemies as Chaos
110130	Warmaster
110131	Mighty
110132	Powerhouse
110133	Vigorous
110134	Puissant
110135	Let the Galaxy Burn!
110136	Achieve Level %1TARGET% in Multiplayer
110137	Perform %1TARGET% Multi Kills in any Versus game mode
110138	Perform %1TARGET% Multi Kills in any Versus game mode
110139	Perform %1TARGET% Multi Kills in any Versus game mode
110140	Perform %1TARGET% Multi Kills in any Versus game mode
110141	Perform %1TARGET% Multi Kills in any Versus game mode
110142	Dark Victory
110143	Unholy Triumph
110144	Tainted Conquest
110145	Black Crusade
110146	Heresy Ascendant
110147	Death to the False Emperor!
110148	Win %1TARGET% games as Chaos
110149	Win %1TARGET% games as Chaos
110150	Win %1TARGET% games as Chaos
110151	Win %1TARGET% games as Chaos
110152	Win %1TARGET% games as Chaos
110153	Win %1TARGET% games as Chaos
110154	Blooded
110155	Bloodshed
110156	Bloodletting
110157	Blood Spilled
110158	River of Blood
110159	Blood for the Blood God!
110160	Perform %1TARGET% Killstreaks as Chaos
110161	Perform %1TARGET% Killstreaks as Chaos
110162	Perform %1TARGET% Killstreaks as Chaos
110163	Perform %1TARGET% Killstreaks as Chaos
110164	Perform %1TARGET% Killstreaks as Chaos
110165	Perform %1TARGET% Killstreaks as Chaos
110166	Close Quarters
110167	Wet Work
110168	Face to Face
110169	Carnage
110170	Butchery
110171	Draped in Blood
110172	Kill %1TARGET% enemies in close combat
110173	Kill %1TARGET% enemies in close combat
110174	Kill %1TARGET% enemies in close combat
110175	Kill %1TARGET% enemies in close combat
110176	Kill %1TARGET% enemies in close combat
110177	Kill %1TARGET% enemies in close combat
110178	Chapter Champion
110179	Versatile
110180	Unpredictable
110181	Stylish
110182	Elegant
110183	Living Weapon
110184	Achieve Level %1TARGET% in Multiplayer
110185	Perform %1TARGET% Variety Kills in any Versus game mode
110186	Perform %1TARGET% Variety Kills in any Versus game mode
110187	Perform %1TARGET% Variety Kills in any Versus game mode
110188	Perform %1TARGET% Variety Kills in any Versus game mode
110189	Perform %1TARGET% Variety Kills in any Versus game mode
110190	Kill %1TARGET% enemies
110191	Kill %1TARGET% enemies
110192	Kill %1TARGET% enemies
110193	Veteran
110194	Initiate
110195	Adept
110196	Master
110197	Kill %1TARGET% enemies
110198	Marksman
110199	Advanced Marksman
110200	Elite Marksman
110201	Supreme Marksman
110202	Perform %1TARGET% Headshot kills
110203	Perform %1TARGET% Headshot kills
110204	Perform %1TARGET% Headshot kills
110205	Perform %1TARGET% Headshot kills
110210	Initiate
